hotel name,reviews 
the manor ,"Not quite right but great restaurant. This hotel is located in a nice part of the city but a long way from anywhere, so don't expect to go out without a taxi. The room was nice but not huge. Strangely there was nowhere to put any suitcases and only one bedside table because of the space. As a result we had to find space on the floor for the two cases which was no that easy. A railway track runs close by. We were on the other side but it was noticeable even there. The best thing by far was the restaurant. Easily the best food we had in our Indian stay, it was superb. They offer a European or Indian menu (we had Indian both nights). It was beautifully presented and excellent quality. The chef was trying some new dishes the second night and personally came to make sure it was OK for us. The staff were attentive and the property itself is clean and set in a nice garden. Its just a shame about the room and the remote location. "
the manor ,Home from Home Worthy holder of the Trip Advisor No.1 Rated Hotel in DelhiOn arrival we were told to make the hotel our home during our stay.The hotel certainly did!!They were even gracious enough to let us camp out at the hotel during an overlay midway thru our trip (including train and airport collection and drop off :) We'll be back :)J 
the manor ,A Hotel of Class We stayed here for 1 nights at the end of our tour of India. The hotel lived up to its reviews. The only one down side was the noise of the Trains at night. So make sure you have a room on the other side to the track. Also room 11 is next to the Air Conditioning System so some noise. They did however on request move us giving us a free upgrade room. It is a Hotel of Class.Only wish it had been a bit less noise at night. 
the manor ,"A calm quiet boutique hotel The Manor was a charming, friendly and quiet hotel in the Friends Colony West, about 25 minutes from Khan Market and 40 mins from Connaught Place. The staff were really helpful. The cost of pick up and drop off at the airport were included in the price. The hotel is run by the owner Mr Singh, who made a real effort to come and chat to all of the guests and make sure that we had everything we needed, and to offer information on places to go and things to see in Delhi. We stayed here for 2 nights at the beginning of our holiday in India and for 2 nights at the end, the first part in a room and the second in a suite. The suite was so much quieter and a nice size. The room was acceptable but ours was located next to the kitchen so there was some coming and going outside.The bar and restaurant were nice, although if you sit outside watch out for the mozzies, I got bitten all over on the first night. The chef was great, the food was lovely. All in all I would thoroughly recommend this hotel to anyone visiting Delhi. "
the manor ,"Hated the Manor Horrendous experience. Booked the hotel after reading rave reviews from other travelers who stayed there. Started off with the room being not ready for check in inspite of our delayed arrival. Crew was still vaccuming the room when we got there. Once inside the room, the air conditioning was not cooling at all inspite of the thermostat being set to the lowest level. Mosquitoes behind the curtains and baby spiders everywhere from closets to the bathroom. Called the front desk to see whats going on. Nobody responded to the call. So walked out there and finally someone came to our room an hour later. AC still not functioning in 90 degree heat!!! The bathrooms were a sorry state from years of use(read abuse). Strange smell came from the room and the lobby at all times. Asked them to put a room freshner which was finally put on the day we were checking out!!! All in all a horrendous experience! At their price ($420 per night) one can easily stay in a 5 star hotel in delhi if you book in good time. Will not recommend this hotel at all and will surely never go back there again!!! "
the manor ,"Booking problems After having read the good reviews of The Manor, I tried to book a room for February. I sent a booking request by their website. After a few days I didn't get any reaction at all. I sent them an e-mail as a reminder, but no answer again. After having sent another e-mail without response I decided to call them by telephone. They told me that they didn't get the e-mails and asked me if I could send a new one. I asked them if I could fax them instead, because I didn't believe they would receive it now. By the way, they told me that there was vacancy for all room categories.Finally I got a fax back with the answer that all standard rooms had been booked out..........After all of this I decided to book another hotel. "
the manor ,"Peace in India This was the one decent place we stayed in in India and it made a world of difference. Very cool place, peaceful and stylish. Good service and not that expensive though not sure how much we paid. Its not the best value for money we have had but worth spending up for. Good food in the restaurant and v helpful staff all round. Location is not great but worth the extra 15 mins journey. Overall top quality. "
the manor ,"Very good value We stayed at this hotel for two nights at the beginning of October. The staff were courteous, obliging and quietly efficient. The suite was large, clean and quiet. We ate in the restaurant for one evening meal and although the quality was very good it was inclined to be a little costly for Delhi. We'd recommend the Galati, not that far away and it's in the guide books, where we had an excellent buffet lunch, including soft drinks, for less than 800R for the two of us. The hotel is to the south of the city, some distance away from some of the more notable sites, but this hardly made any difference as having a car and driver is probably the most efficient way to get around in India in any case. I'd have no hesitation in staying at this hotel again. We also stayed one night in the Oberoi Maidens which proved to be a huge disappointment so for us it would be the Manor every time. "
the manor ,"The only place I hope I ever stay in Delhi. The Manor overall is a fantastic place to stay.Delhi was our first stop in India, and we really needed the haven of tranquility that the Manor provides while we tried to adjust.The rooms and bathrooms are great (and clean of course) and very stylish, though perhaps a tad dark. But that's not too much of an issue as there are plenty of places to sit round the hotel. e.g. on the loungers on the deck, or the lawn where they will happily place loungers for you. The train noise did not bother us but perhaps we were on the right side of the hotel.The food is excellent and the restaurant beautiful and quiet, and you can indulge in fresh raw vegetables without a second thought as they are grown by the Manor itself.The staff are ridiculously helpful and will help you with anything that they possibly can.Other services and features: There's a computer and desk provided in the passage area and the internet connection is good. The laundry service was also good and we had no problems with anything we got back, and thought that we probably could have trusted it with more than we did.We had a slight problem with the pick up from the airport and had to wait around for a while, but as far as I can remember it came out that there wasn't a fault on the part of the hotel, and in any case the welcome we received when we arrived made up for the waiting. If I ever return to Delhi I hope I wouldn't want to stay anywhere other than the Manor. "
the manor ,"What a perfect little hotel I stayed at The Manor on my arrival in India, and then again after a five-day trip through Agra and Jaipur, before my onward flight to Mumbai.Out of the nine places I stayed at in India, The Manor was in the top two by far (the top position is shared by Malabar House in Fort Cochin).What a gorgeous little place. It really is small - only 11 to 16 rooms (depending on who you ask!). But there is a great sense of space and light. Both of my rooms were airy, stylish and extremely comfortable, and the terraces, croquet lawn and public areas all add to the sense of spaciousness.Because it is so small, there is a very real sense of personal attention. One example is breakfast. On one morning I wanted to have breakfast (included in the room rate) really late, closer to lunchtime, at around 12h30. Expecting a great deal of resistance - most hotels maintain strict &quot;breakfast hours&quot; - I arrived in the restaurant to find it was not a problem at all. They just served a gorgeous breakfast of croissants and soft scrambled egg and fresh sweet lime juice and great coffee, no problem whatsoever.On the other two mornings I asked to have breakfast served in my room. Once again, no problem at all, no extra charge for the brilliant and quick room service. Now many, many top hotels around the world insist that a complimentary breakfast must be taken in a restaurant, but The Manor is small and friendly enough not to have such archaic rules.I was also pleased to have free internet access in my room. A minor gripe is that it is LAN based rather than wireless, but it's free and fast, unlike other &quot;top-notch&quot; hotels I stayed at in India, such as the Taj Mahal in Mumbai where internet access, like everything else, just costs too much.And for those guests who don't travel with laptops, there is also a PC available for internet access. Nice.Another major plus is the complimentary drive from the airport. I must say, this was one of the main initial selling points of The Manor for me. You don't want to arrive in Delhi at 3am and still have to find transport to your hotel, so being met by a driver in the early hours of the morning was just bliss.I have two very small problems with The Manor. One is that it isn't very conveniently located - it's about a 150 rupee taxi ride to Connaught Place, for example. But the flipside of that is that it really is located in a calm, tree-lined suburb totally secluded from the madness of Delhi.The other tiny gripe is that I was charged extra for mushrooms and tomato with breakfast on only one of my three mornings! I know that is truly petty, but when they get everything else SO right, it's a pity to spoil it with inconsistency. Either charge me every time, or not at all, but not randomly.To the very dapper Mr Singh who came to offer me a National Geographic to read while I was taking tea on the terrace, I say keep it up, that's a very good little establishment you have there. May it get the visitors it deserves. "
the manor ,"A wonderful stay After reading many of the reviews on this site, we decided to book the Manor during the last part of our stay in Delhi. We stayed at the Hyatt for two nights and then the Manor for four nights. I can't begin to express what a pleasant stay we had at the Manor. The rooms are nice, the food is outstanding and the service was incredible. Our driver, Jaga, was a wonderful guide and made us feel very safe in a city that can be overwhelming for the first time. The owner came and talked to us at dinner and is a very nice man and he even helped us in our purchase of a carpet. This hotel does not have the ammenities of other larger more expensive hotels, but it more than makes up for it in service and serenity. "
the manor ,"design hotel nice and relaxing The manor hotel is placed in a very quite residential part of delhi.It is in a quite place, no cars, no traffic, just beautiful and exclusive villas around.the hotel is a &quot;design hotel&quot;, very beautiful. I suggest a &quot;superior&quot; or &quot;executive&quot; room beacause it is bigger than the others. comfortable and big bed, clean bathroom. the only bad aspect of this hotel is the carpet in the room, it looks old and dirty even if it isn't dirty but I think it is very dated!The room service is good!the breakfast hall is relaxing,we were alone.The staff is very polite. good aspect: internet place is avalibale 24 hours and is free. "
the manor ,"Pefect finish for our holiday in India We stayed 4 nights in August 2007. Had suite number 1, with an extra bed for our 14 year old daughter. Cost us 175 USD + 50 USD for the extra bed. Lovely room, lovely bathroom, lovely hotel, lovely restaurant...we took most meals at the hotel : awsome food, good complimentary continental breakfast (croissants, scrambled eggs on toast, sweetlime juice...). Friendly bar (played cards, read...). Great garden, terrace...Swimming pool in club nearby. Free internet. Super helpful and friendly staff. Arranged everything for us : car to aiport (complementary), taxis, henne... Quiet, comfortable, relaxed atmosphere. Offered us cakes, fruits, chocolate at night... It was exactly what we needed after 15 tiring days in Northern India. We hioghly recommend this hotel ! "
the manor ,"An oasis of tranquility amidst urban insanity Delhi from arrival at the dingy airport to the insane traffic was nerve wracking, so the contrast when we finally made it to The Manor (tucked away in an exclusive enclave in south-east Delhi) was all the more extreme- a security guard to keep out the riff-raff, quiet, friendly front desk staff who did all the form-filling for you while you relaxed and recovered, a large glass of freshly-squeezed mango juice, then a long bath with all the amenities supplied. I wasn't surprised to learn later on that this property is managed by Aman resorts. Complaints- the standard rooms are small, and not the same size; ask to be shown the rooms before deciding. Everything else was fantastic- the service, the food (the angel hair pasta- excellent!)... our travel agent messed up the return airport transfer, but the staff at the Manor took care of everything with aplomb. Suggestions for improvement? Perhaps WiFi access, and some attention to ageing fittings. Other than that, I know for certain which hotel I'll be returning to, when I next visit Delhi... "
the manor ,"Great stay but not the ultimate We stayed at The Manor for 3 nights and must say that the hotel itself is great. One must give credit to the small boutique size of the property which makes it really something amongst the big hotel chains in Delhi.Service was outstanding, from the pick up at the trainstation to the reception and all the staff we interacted with during our stay. Very curteous, friendly, helpful and discreet if needed. On the downside however I did miss a Guest Directory in the rooms, which I regard as a very useful tool for every guest in a foreign city. And it would pay off to train the staff remembering names and whether the guest like coffee or tea to avoid being asked every morning. Additionally, the carpets look very tired and need changing. tiled or wooden floor is easier to keep clean. They have a wonderful lawn and roof terrace which is hardly used (understand that the temperature was not really inviting for a lunch at 45C outside this time of the year), but the umbrella looked really shabby, and the chairs were always left were the guest had placed them a few days earlier. The material on the seats was dirty. the roof terrace is awesome but not inviting since in the evening no one placed candles or some sort of lights. we had to put our own cushions there... Check out was very efficient and the drop to the airport impeccable.Overall, the hotel is good and definitely worth to stay there if you happen to be in Delhi. "
the manor ,"Luxury The Manor is lovely. From being picked-up in a lovely, large air conditioned car and being offered hand-wash towels and drinks enroute to the hotel... then to the room, to the restaurant, and to the time we left... it was all lovely. We had stayed at a few dives throughout our trip and were disappointed but not by The Manor. Service and staff were great. Room's were of an interesting and modern design and we slept in the most comfortable beds we had the whole time (barring Agra Sheraton - which also had lovely beds!) We also hired the hotel's driver &amp; car for a few hours for some sight-seeing around Delhi and were pleased with the service. Restaurant food was also great and a nice change to have something continental-ish rather then pure Indian. "
the manor ,"Feeling Cosseted We stayed at The Manor for two nights at the beginning of our honeymoon trip to India at the end of March 2007.It was a very welcome oasis of excellent customer service ,beautifuly designed surroundings and great food!The bed was exceptionaly comfortable and everything we needed was carried out promptly,faultlessly and without cutting corners.Not at all something which can be said for most hotels we have stayed in in this price range!Our decision to stay here was based on reading other traveller reviews so now we will certainly consult this site before planning other holidays.We liked The Manor so much that we asked our driver(superbly organised along with hotel bookings etc for the duration of our trip by Rajputana Holiday Makers in Jaipura)to make a detour on our way from Agra to the airport just so we could eat there before our flight.We definitely recommend this hotel. "
the manor ,"A great base to call home in India The Manor was apparently India's first boutique hotel when it opened in 1999. And while it looks like its now in need of its first facelift since 1999, it generously ticks the principal boxes of a great boutique hotel - exclusive, intimate experience and fantastically personal service. The Manor essentially became the base camp on our trip - we started off there pre-Rajasthan, returned pre-Varanasi and returned finally from Kerala prior to our London return. In this role it excelled - the team couldn't have been more helpful in organising drivers, confirming train and plane times, holding onto excess luggage we didn't want to lug around, and catering packed meals for us to take on our journeys with us. Always a warm welcome, The Manor is a green oasis of tranquility in the madness of Delhi. There is a subtly colonial air about it, but it's contemporary and efficient. The food is excellent - we particularly liked the authentic Indian food on the menu. The bedrooms and large, the beds excellent, the bathrooms wall-to-wall marble. Couldn't recommend a better place to stay in Delhi. "
the manor ,"Not bad at all but have seen better We stayed at The Manor last September. It seems to have gotten quite good reviews from a lot of people but I wasn't all that much impressed, although I have to admit it is an overall pleasant hotel. It may have to do with the fact that we had stayed at the glorious and impeccable Devi Garh in Udaipur previously before arriving at The Manor. Our room at the Manor was quite small, and rather dark. (It was the cheapest room.) Not much of a view. Found a couple of stains on the wall and carpet, though not so obvious. The bathroom looked a bit tired. There was no bathtub, and the shower room was a bit small. However the garden was spacious and beautifully kept. Food was a bit costly but tasted good. They have two adorable dogs who are friendly. I liked the neighborhood as well. It is in a high-class residential district which is peaceful and calm. The staff are efficient and helpful. The Manager was a very nice person.Their limousine services are very expensive compared to the usual taxis which you can catch on the streets. However pick-ups to and from the airport were free, and they provide a fancy black car with a good-looking chauffer. They gave us mineral water and allowed us to pick our favorite CD on the way.Overall hotels in Delhi are overpriced. Our personal advice is that you to leave Delhi quickly and go off to the beautiful and colorful Rajasthan area. "
the manor ,"Peaceful oasis in Delhi Date: Dec. 9th-13thReviewer: Christina and UddyWe had a lovely stay at The Manor. From the moment we arrived, which was 2:30 a.m. as a result of a delayed flight, the staff were so warm and friendly. They immediately offered us what turned out to be the best tasting chamomile tea. We think about it still. The rooms, while a bit worn around the edges, are clean and beautifully designed with all the modern amenities and great sheets. We were even offered a free upgrade during our stay. Breakfast on the lawn was splendid--food and ambience perfect. It was hard to believe that the chaos of Delhi was just a few kilometers away. While our friends in Delhi thought we were a bit out of the way as far as sightseeing goes, they certainly praised the beauty and peace which abound at this tiny oasis within Delhi. "
the manor ,"An oasis in Delhi's chaos My wife and I stayed here for five nights the end of January while on vacation in Delhi, Agra and Jaipur. We had rented a car and a driver from Rajputana Holiday Makers (first class rental company in Jaipur) and drove around the three cities starting and finishing in Delhi. In Agra we stayed at the Hilton and in Jaipur at the Alsisar Haveli.The Manor is like a nice big family house. The building is surrounded by a good sized family garden in the New Friends Colony just fifteen minutes from India Gate by taxi or auto-rickshaw. The suites are comfortable and well designed, while the standard rooms could be a little bigger. The restauarant is excellent. The dining room overlooks the sunlit garden. Breakfast, lunch, dinner or snacks at the bar are very good being much better that the stuffy overpriced fare at the Oberoi and other big hotels.Staff are really helpfull and the manager surprised us with a generous practical spirit that I have seldom seen in any hotel.After a day on the road or sightseeing in Delhi this is a true haven. Both of us give top marks to the hotel although there were some small drawbacks, but in Delhi you have to accept that the noise from traffic and railways pierces the walls and windows at odd times during the night. Amanresorts manages the hotel with a high standard of professionalism. We understood that they will be moving to a new hotel in Delhi in a few months and that a new hotel operator will take over. This will result in a renovation of the building and the rooms, the need for which is beginning to show.We would make a strong recommendation to stay here in this quite, well run small hotel. "
the manor ,"The Manor Excellent Choice We had an excellent experience here at the end of our two week stay in India. Found the hotel through the internet. The staff was wonderful and assisted us (3 couples) in every way through our last day with a driver (meeting us a the train station) and shopping and to the airport and mailing boxes back to the US following a wedding. The rooms were clean and crisp and constantly maintained every time we left. The food was wonderful, from lunch one day to breakfast. The atmosphere was peaceful with no disturbances for sleep. Having stayed at a larger hotel at the beginning of our stay in India, this place was totally different and catered to our individual needs. The three couples felt that we were in a family environment. We loved being at the Manor and recomment it to anyone going to Delhi. "
the manor ,"A Gem There is not much that I can add to the other positive reviews of the Manor posted on TripAdvisor except to say that they are all true-- the Manor is as wonderful as everyone says it is.Design, comfort, service, food-- the Manor has it all. The small size of the hotel (12 rooms) makes for a more personal stay than at larger hotels. We checked out some other hotels while we were in Delhi (including the Imperial) and we were pleased with our choice.Highly recommended. "
the manor ,"An oasis of calm If you want to stay in a decent hotel in Delhi without staying in one of the big chain hotels try The Manor. The Manor is situated in a smart suburb of New Delhi. The rooms are fitted to international standards. The decor is clean and modern, if a little characterless. The character is provided by the charming staff. The modern Indian cuisine in the restaurant is excellent.One small note of complaint, the room I stayed in needed a bit of a refresh as some of the furnishings were beginning to look at little tired.I used The Manor as a stop over when catching my flight back to London. The process was seemless, I was met from on the platform from my train and delivered to the airport in the morning. Delhi can seem chaotic and intimidating. If you are a fairly well heeled tourist, The Manor will insulate you from this whilst you acclimatise and provide a good base from which to see Delhi. "
the manor ,"A calm place but at a price A great hotel away from the fun madness that is Delhi. Rooms are lovely and the restaurant is very good. However all this comes at a price - its expensive even by London standards. But if you have just arrived in India and want somewhere quiet to stay, its hard to beat. P.S If you intend to arrange transport through them, prepare to haggle alot as the prices they quote are very high. "
the manor ,"Excellent classy hotel This hotel is excellent and very classy. A relief after a 8 hours flight and no sleep! Rooms are spacious - I would recommend the suite though, with a modern deco. Very clean, with impeccable service and very quiet. With only 14 rooms, each guest is treated as a very special guest! Although I had read on Tripadvisor that there is a train line passing by the hotel, I can garantee that you can hardly hear it. The hotel staff were very helpful, picked us up from the airport (part of the service) and helped us booked our rail journey for the entire trip! The Food is excellent, amazing curries - nothing like what is served at home of course - the cuisine is very fine, blending fresh herbs and spices. Juices are completly made from fresh. The only drawback is its location (South of delhi), but hence the reason why it is so quiet too, as it is located in a posh suburb, and away from the bustle of Delhi. And if you like shopping the staff will take you to some special shops. I highly recommend it. "
the manor ,A Modern jewel In Delhi 
the manor ,More than pleased 
the manor ,Dining good hotel dull. 
the manor ,another manor fan 
the manor ,Fantastic little hotel 
the manor ,Indian style and hospitality at its finest 
the manor ,Lovely place 
the manor ,Stay at this hotel! 
the manor ,An Oasis 
the manor ,Wonderfully relaxing place to stay 
the manor ,?????????????????? 
the manor ,Agréable mais cher 
the manor ,??? 
the manor ,??????????? 
the manor ,Service de réservation par internet 
the manor ,Una opción excelente en la caótica Delhi 
the metropolitan hotel new delhi ,"Who gave this hotel a 5 star rating??? In a nutshell, very disappointing. At a push, I'd rate this hotel 4 stars with it's only saving grace being the very good Chutney restaurant that's part of the complex. Apart from one particular doorman, the staff were incredibly unfriendly and not overly helpful. Our room had a damp, musty smell about it, the bathroom was grimy and moldy and all the complimentary bathroom products had clearly been re-used that many times that the shampoo bottle's label had all but worn off. The hotel's 24hr cafe was also very average...ordered food did not come out as requested with no apologies and and for a 5 star hotel, I'd expect the bar to serve gin. This hotel needs a serious overhaul...not just the facilities but also the staff....some customer service training wouldn't go astray. In the meantime, can somebody please downgrade this hotel to a 4 star hotel as it's an embarrassment to every other 5 star hotel we've ever stayed at.PS. as already mentioned, the Chutney restaurant is excellent...great food and service and very accommodating regarding dietary requirements. My suggestion would be, stay at another hotel but got to Chutney for dinner. "
the metropolitan hotel new delhi ,"if you like food dont stay in MetroPolitian Hotel I’m staying in this hotel for 16 nights. from nov 14 to nov 29th, 2009. The food here is okay and because of my surgery, I cannot leave the hotel, so I eat here just about every day. Only twice i have ordered food from outside the hotel (delivery). Both times I had a call from downstairs about my food; I confirm that the delivery is for me. But no one helped me to bring it upstairs. the management would not allowed delivery boy to come upstairs nor he or any of the staff helped me for at least 20-25min. when I call front disk (they had no idea- and refer me to a manager), when I call the bell person- they asked me to call the front disk (Nov 17,20th in the evening orders, between 9-11pm). Both times the food finial got to my room Cold. And not eatable. Now i understand the policy of Hotel to try to make money by having there guest eat at their restaurants. At the same time- i do really feel that this is going too far by not allowing your guest to enjoy food from outside the hotel. I personally cannot eat the same food every day, and I have been to all your restaurants and order room service all the time. but when a guest would like to order from outside. it should be allowed. The manager's name was Ansha... he had no idea of what’s going on or didn’t care. I talk with him 4times during this period, I asked him to please have somebody bring my food from outside, and I cannot leave my room - with my condition. But he was not hearing me right. He kept repeating to me (I’m sorry, would would like some free food from hotel restaurants.) again back to the same thing.I would like an explanation of what happen and (is this the hotel policy; not to let their guest buy any food from outside?) if yes they is should be plainly written on your website. Please keep in mind- that I’m not looking for coupons and free stuff, I’m looking for better service and freedom to choose what I can put in my stomach. "
the metropolitan hotel new delhi ,"Loved the Old world charm of the Hotel We had a three day stay in Delhi &amp; chose to stay at The Metropolitan, due to its ambiance, location &amp; old world charm. The building has a rare grace, which is a rarity at most hotels today, as the theme at most Hotels appears to be very Glitzy. The experience overall was very good, though the brackish water in the toilet &amp; bath were rather upsetting, this has resulted in toilet &amp; bath fittings getting rusted &amp; spoiling the overall experience a little.The buffet breakfast is good with a good selection of hot &amp; cold food, cereals, breads, etc., to choose from. We had only one meal at the hotel &amp; the South Indian fare for the Buffet lunch was very authentic &amp; tasty.Overall a very satisfying experience. "
the metropolitan hotel new delhi ,"Don't bother with a ""Club Room"" We stayed at this hotel for five nights. Overall, we were quite disappointed with the hotel considering what we paid. It is not 5*. CLUB ROOMWe decided to pay extra for a club room thinking that we would get various 'extras' as listed on the hotel website. This included access to a Club Lounge with complimentary drinks and, according to the website, unlimited liquor. What we came to realise however, was that a lot of the so-called Club Room 'extras' are actually available to all guests. It is not worth the money.Our room was on the sixth floor. The decor inside was a little dated but no real complaints. On arrival I went to the bathroom and found a live cockroach scurrying across the floor!! I used a glass to trap it and flush it down the toilet. We had no other insect problems.The bathroom toiletries are pretty poor. No Molton Brown or Kama Ayurveda products as we had come across in the Taj / Oberoi hotels previously. The hotel slippers are nice.CLUB LOUNGEThe Club Lounge is a rather dank and uninspiring place to be. It is in the basement of the hotel and has no windows. There is a flat screen TV on the wall and quite a large selection of magazines. The staff in the Club Lounge are quite pleasant although requests for drinks were met with confusion, lots of discussions amongst the staff and telephone calls (presumably to other departments within the hotel - who knows). It all seemed very bureaucratic and slow. It was as though we had asked for some difficult request even though all we wanted was a vodka and coke. The promise of unlimited liquor between 18.30 and 20.30 was a very awkward affair. On one of the nights we went to the Club Lounge, we were told that the lounge was being used for a private function and so it was closed. After lots of fuss, we were allowed to use the bar in the lobby. On another night, we were told that we were not entitled to free drinks at all as we had apparently been upgraded and were not true &quot;Club Room&quot; guests. I had to complain to the hotel manager who sorted it out. Later that same night, we were told that we were only allowed two drinks maximum whereas the website promised &quot;unlimited liquor&quot;. I had to go into the Business Centre and print off pages from the website to prove that we were actually entitled to as many drinks as we wanted. The entire affair was frustrating.So far as the rooms are concerned, Club Rooms are no different to standard rooms. I know this because my parents were staying in a standard room and their room was identical to ours, albeit, on a lower floor.We also found the room very noisy. There was a strange clanking noise coming from the walls. I'm not sure if it was the air conditioning, water pipes or because our room was situated next to the stair well. We had quite a few restless nights. I would take ear plugs next time. PIGEONSThe hotel is plagued with pigeons which sit on the window ledges of the hotel. When you look out of the bedroom window, you can see roosting pigeons looking into your room as well as pigeon poop all along the window ledge. The pigeons also sit on the edge of the swimming pool and drink the water. This makes the pool seem very unappealing. There are only three sun loungers outside. We sat out a couple of times but there was a strong smell of sewage in the air that made sitting out very unpleasant indeed. This is probably outside the hotel's control to be fair.FOODThe selection at breakfast was very good and we were looked after very well. There is a man who makes omlettes / pancakes and there are plenty of food options choose from. On one occasion, we had to wait in the lobby to be seated for breakfast but this wasn't too much of a problem. You have to pay extra to eat at the Japanese restaurant for breakfast.The Chutney restaurant is also very good. We ate there three times as we were so impressed with the food. It is quite pricey compared to what you would pay on the streets but the service and ambiance is very good. The air conditioning can be quite intense so take your thermals.SPAThe spa is very good with a fantastic selection of treatments. The prices are pretty reasonable. The treatment rooms all appear to be kitted out very well. I had a massage where the therapist used her feet instead of her hands. I also had the treatment where a oil is dripped onto the centre of the forehead (the &quot;third eye&quot;) whilst being massaged by two therapists at the same time. Everyone was very pleasant in there. I very much recommend the spa. I did not use the gym but it appears to look very well equipped.Overall, this hotel is fine but it did not exceed our expectations in any way. I really think it is a bit cheeky to say that this is a 5* hotel and charge 5* prices. The service and amenities just are not there. The staff overall are very pleasant however and I am sure they are all trying their best. "
the metropolitan hotel new delhi ,"It is difficult to get everything wrong....however this hotel managed it! My wife and I have been working in Afghanistan for 18 months. Recently we were joined by our first daughter. We get 2 weeks leave every 2 months and we decided to go on our first family holidy to India - Goa to be more precise. However, our poor daughter became struck down with various Indian stomach bugs and we decided to go back to Delhi a day earlier - the only hotel ,which looked semi decent from the websites - was the Metropolitan New Delhi. What we needed was an oasis of calm before heading back to Afghanistan. Sadly, our one night at the Metropolitan Hotel made our holiday even worse!Where to start? Perhaps with the staff - every single member of staff, from the bell boys, to the room service to the receptionist were sooo ingratiating and would hang around furtively looking for a tip. They only gave the impression that they were doing anything at all for a few extra rupees! Next, the room - it was tiny and looked like it had not been renovated for at least 15 years - the style was very very out of date. Also, the &quot;separate seating area&quot; in the room amounted to an entire chair! Hardly a selling point. Room service, while coming quickly, was mediocre at best but do not be tempted to order any of the desserts - the two we had (tiramissu and New York Cheese Cake) were terrible (neither tasted like what they were supposed to). Additionally, do not bother tipping for room service (although the guy will hang around like all the staff looking extremely expectant!) since the hotel charges a 10% service charge on room service on top of the meal price! Then there wa breakfast - generally the food was poor, however, you know a hotel has hit a new low when it is looking to apparently save money on the morning coffee. The waiter poured if for us and at first we thought it was tea! It was so clear! We asked him what was going on and he replied &quot;No, its just very weak coffee...&quot; It really did look like some hot water had been placed in a kettle next to a jar of nescafe, but the two had only had the most fleeting of meetings....Finally, to cap it all, were their taxi policies. For some reason, if you get a black cab from the Metropolitan, their meters do not work. This of course then necessitates an annoing bout of haggling with the taxi driver once at your destination...Overall, the Metropolitan just managed to get everything wrong. We understand now why it was the only 4 star hotel with any rooms available on that night.... "
the metropolitan hotel new delhi ,"no no NO no NO! For the sake of £20, stay in the Lalit or the Hyatt, or even the Ramada (Gurgaon or Delhi)I travel a lot around India and South Asia with my job, and I always try to stay in hotels where I can work, it's peaceful and it has a certain standard of service. Oh, and a good gym. That's probably the most important! I tend to stay in the Lalit when I'm in Delhi, but this time I decided to give the Metropolitan a shot - call it branching out. It was the worst mistake I could have made. The staff are generally unhelpful, there is a horrible musty smell permeating through the rooms and the corridors, the gym is a terrible A/C less (until you manage to find someone to switch the manual A/C on) basement windowless cave with no complimentary water, towels or anything that you would expect in a 5* hotel. More to the point, the rooms are antiquated (in a bad way), the plugs are coming off the walls, and if you need to catch up with work- forget it. The desks are such that I can't even get my legs under it because the chair is too high, so I have to sit in a strange, side on twisted position to get on with my work. Great for the back. And the room service menu is limited and small. Just don't stay here. Really. Go to one of the other hotels- I can't recommend the Lalit enough. "
the metropolitan hotel new delhi ,"please read my review before staying in this hotel we booked this hotel through thier website and clearly put 2 adults with 2 children, we were checked in to this room that half the carpet was black from cigeret ashes and no extra beds for my two childs. contacted the front desk and they said they will provide as one fold up bed for one child with additional charges. they brought this fold up bed...i will not let my pets sleep in it, after contacting the manager who was very very rude... he suggested to us that we all sleep in one double bed.... i demanded to speak to some one and the assiatant manager came to the room. i had already taken photos of the bed they supplied and told him that i will post this on all sites i can. he was the only stuff that understood our problem and told us to check out the suits, the suits came with a price but we had no options. the bed mattres springs were horrible. they also advertise tip free hotel... i swear the beggers on the street did not push you this much as they did...especially the front door man... he was unblelivable. the swimming pool area is discussting and please do not let your children swim... we did and my son and daughter both got sick... the we stayed thier in november and the aircon in the room only blows cold air and when you turn it off.. it turns on by it self at night while you sleep which gave us all cold.. the breakfast in the morning was also horrible... i can promise you some of the left over food gets warm for the next morning like noodles. when checking out we had 7 stuff surrounding our taxi for tips. only 2 desrved tip...the other 5 had thier hand inside the taxi for tip...we didnt know why... the management were just looking. they should pay thier stuff more so they dont beg. tip is for a service...but when they ask money with out any service...thats begging... overall very very disappointing stay, i will not recommend this hotel at all. the only man that i can say was help full was haider the assistant manager.... poor poor quality hotel, this can berated more like a 2.5 star hotel....it is very filthy and dirty also. "
